Transaction Date,Transaction Type,Product id,Sku Id,Buyer Country,Buyer Postal Code,Amount (Merchant Currency)
"Jun 1, 2021",Charge,com.vansteinengroentjes.apps.ddpf,premium,US,98204,2.04
"Jun 1, 2021",Google fee,com.vansteinengroentjes.apps.ddpf,premium,US,98204,-0.61
"Jun 1, 2021",Charge,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,98204,1.63
"Jun 1, 2021",Google fee,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,98204,-0.49
"Jun 1, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62011,4.49
"Jun 1, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62011,-1.35
"Jun 1, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,55320,2.86
"Jun 1, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,55320,-0.86
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,54220,4.51
"Jun 2, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,54220,-1.35
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78250,4.5
"Jun 2, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78250,-1.35
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,74830,2.86
"Jun 2, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,74830,-0.86
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,IL,7548207,3.25
"Jun 2, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,IL,7548207,-0.98
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,YO24 4NG,2.83
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,SE,226 48,1.72
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,74429,2.86
"Jun 2, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,74429,-0.86
"Jun 2, 2021",Charge,com.vansteinengroentjes.ddchat,premium,US,54741,3.68
"Jun 2, 2021",Google fee,com.vansteinengroentjes.ddchat,premium,US,54741,-1.11
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,25123,4.5
"Jun 2, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,25123,-1.35
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,25123,2.86
"Jun 2, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,25123,-0.86
"Jun 2, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,90803,4.5
"Jun 2, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,90803,-1.35
"Jun 3, 2021",Charge,com.vansteinengroentjes.apps.whisky,com.vansteinengroentjes.apps.whisky.adverts,GB,G4 0HF,0.91
"Jun 3, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,85203,2.88
"Jun 3, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,85203,-0.87
"Jun 3, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98662,4.53
"Jun 3, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98662,-1.36
"Jun 3, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,15108,4.53
"Jun 3, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,15108,-1.36
"Jun 3, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,91913,4.53
"Jun 3, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,91913,-1.36
"Jun 3, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,33773,2.88
"Jun 3, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,33773,-0.87
"Jun 3, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,79412,2.88
"Jun 3, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,79412,-0.87
"Jun 4, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,07480,2.88
"Jun 4, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,07480,-0.87
"Jun 4, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,NL,7523 ZA,1.73
"Jun 4, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,64029,4.53
"Jun 4, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,64029,-1.36
"Jun 4, 2021",Charge,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,85204,1.64
"Jun 4, 2021",Google fee,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,85204,-0.49
"Jun 4, 2021",Charge,com.vansteinengroentjes.apps.ddpf,premium,US,63501,2.05
"Jun 4, 2021",Google fee,com.vansteinengroentjes.apps.ddpf,premium,US,63501,-0.62
"Jun 4, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48312,4.51
"Jun 4, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48312,-1.36
"Jun 4, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,45710,2.87
"Jun 4, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,45710,-0.86
"Jun 4, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45710,4.51
"Jun 4, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45710,-1.36
"Jun 4, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,53575,2.87
"Jun 4, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,53575,-0.86
"Jun 5, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,11210,4.51
"Jun 5, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,11210,-1.36
"Jun 5, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,11214,4.51
"Jun 5, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,11214,-1.36
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98387,4.51
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98387,-1.36
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47542,4.51
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47542,-1.36
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,47542,2.87
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,47542,-0.86
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,34479,4.51
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,34479,-1.36
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,34479,2.87
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,34479,-0.86
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,08505,2.87
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,08505,-0.86
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55806,4.51
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55806,-1.36
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55806,4.51
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55806,-1.36
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,63077,2.87
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,63077,-0.86
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85712,4.51
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85712,-1.36
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,27530,4.51
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,27530,-1.36
"Jun 6, 2021",Charge,com.vansteinengroentjes.wallpaper.TicTacToePro,,AU,2291,0.67
"Jun 6, 2021",Google fee,com.vansteinengroentjes.wallpaper.TicTacToePro,,AU,2291,-0.2
"Jun 6, 2021",Charge refund,com.vansteinengroentjes.wallpaper.TicTacToePro,,AU,2291,-0.67
"Jun 6, 2021",Google fee refund,com.vansteinengroentjes.wallpaper.TicTacToePro,,AU,2291,0.2
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,02746,2.87
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,02746,-0.86
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,DE,60599,1.23
"Jun 6, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,84318,2.87
"Jun 6, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,84318,-0.86
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84318,4.52
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84318,-1.36
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,37876,4.52
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,37876,-1.36
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68022,4.51
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68022,-1.36
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,68022,2.87
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,68022,-0.86
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48867,4.51
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48867,-1.36
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,48867,2.87
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,48867,-0.86
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,21222,4.51
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,21222,-1.36
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,71111,2.86
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,71111,-0.86
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,71111,4.5
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,71111,-1.35
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76179,4.5
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76179,-1.35
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,65265,4.5
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,65265,-1.35
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,38572,4.5
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,38572,-1.35
"Jun 7, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,5048,4.62
"Jun 7, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,5048,-1.39
"Jun 8, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78006,4.51
"Jun 8, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78006,-1.35
"Jun 8, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,TW20 8JA,1.75
"Jun 8, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,53012,4.51
"Jun 8, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,53012,-1.36
"Jun 9, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,39501,2.86
"Jun 9, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,39501,-0.86
"Jun 9, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80260,4.51
"Jun 9, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80260,-1.35
"Jun 9, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,30458,2.87
"Jun 9, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,30458,-0.86
"Jun 9, 2021",Charge,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,GB,EX34 8HL,1.27
"Jun 9, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55906,4.51
"Jun 9, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55906,-1.36
"Jun 10, 2021",Charge,com.droidbs.apps.ekapp2012,,KR,31139,0.87
"Jun 10, 2021",Google fee,com.droidbs.apps.ekapp2012,,KR,31139,-0.26
"Jun 10, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,93257,2.87
"Jun 10, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,93257,-0.86
"Jun 10, 2021",Charge,com.vansteinengroentjes.apps.sitecrawler,,US,66213,2.87
"Jun 10, 2021",Google fee,com.vansteinengroentjes.apps.sitecrawler,,US,66213,-0.86
"Jun 11, 2021",Charge,com.droidbs.wallpaper.live.systeminfo,,GB,SO508NN,1.21
"Jun 11, 2021",Charge refund,com.droidbs.wallpaper.live.systeminfo,,GB,SO508NN,-1.21
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,17407,2.88
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,17407,-0.87
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,K8H 1M8,3.05
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,CA,K8H 1M8,-0.92
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,K8H 1M8,5.09
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,K8H 1M8,-1.53
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,43229,4.54
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,43229,-1.36
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32404,4.53
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32404,-1.36
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84128,4.53
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84128,-1.36
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,MX,31120,2.33
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,MX,31120,-0.7
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97236,4.53
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97236,-1.36
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddpf,premium,TR,06370,0.57
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddpf,premium,TR,06370,-0.17
"Jun 11, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,53209,4.53
"Jun 11, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,53209,-1.36
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,SE,11320,1.72
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.sitecrawler,,US,31709,2.88
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.sitecrawler,,US,31709,-0.87
"Jun 12, 2021",Charge refund,com.vansteinengroentjes.apps.sitecrawler,,US,31709,-2.88
"Jun 12, 2021",Google fee refund,com.vansteinengroentjes.apps.sitecrawler,,US,31709,0.87
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,52302,1.64
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,52302,-0.5
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddpf,premium,US,52302,2.06
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.ddpf,premium,US,52302,-0.62
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,45662,2.88
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,45662,-0.87
"Jun 12, 2021",Charge refund,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84128,-4.53
"Jun 12, 2021",Google fee refund,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84128,1.36
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,88012,4.53
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,88012,-1.36
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,88012,2.88
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,88012,-0.87
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76048,4.53
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76048,-1.36
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,76048,2.88
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,76048,-0.87
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,94928,4.53
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,94928,-1.36
"Jun 12, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80909,4.53
"Jun 12, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80909,-1.36
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,54481,4.53
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,54481,-1.36
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,54481,2.88
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,54481,-0.87
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,34972,2.88
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,34972,-0.87
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,34972,4.53
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,34972,-1.36
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48186,4.53
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48186,-1.36
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,61866,4.53
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,61866,-1.36
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,86442,2.88
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,86442,-0.87
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,25313,4.53
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,25313,-1.36
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76179,4.53
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76179,-1.36
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,39437,4.54
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,39437,-1.36
"Jun 13, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,V2K 1Z1,3.05
"Jun 13, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,CA,V2K 1Z1,-0.92
"Jun 14, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,06241,2.88
"Jun 14, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,06241,-0.87
"Jun 14, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,14561,4.53
"Jun 14, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,14561,-1.36
"Jun 14, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,14561,2.88
"Jun 14, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,14561,-0.87
"Jun 14, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,71235,2.88
"Jun 14, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,71235,-0.87
"Jun 14, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,35802,2.88
"Jun 14, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,35802,-0.87
"Jun 14, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,96002,2.88
"Jun 14, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,96002,-0.87
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,IT,38121,1.26
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddpf,premium,CA,L4M 6S8,1.62
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddpf,premium,CA,L4M 6S8,-0.49
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,48187,2.88
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,48187,-0.87
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,92027,1.64
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddpf,unlockcharactermanager,US,92027,-0.49
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,61944,4.53
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,61944,-1.36
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,55904,2.88
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,55904,-0.87
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,61944,2.88
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,61944,-0.87
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,49307,2.88
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,49307,-0.87
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,83647,2.88
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,83647,-0.87
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,63037,2.88
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,63037,-0.87
"Jun 15, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,63037,4.53
"Jun 15, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,63037,-1.36
"Jun 16, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,93433,2.88
"Jun 16, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,93433,-0.87
"Jun 16, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,93433,4.53
"Jun 16, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,93433,-1.36
"Jun 16, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,98008,2.88
"Jun 16, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,98008,-0.87
"Jun 16, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68521,4.58
"Jun 16, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68521,-1.38
"Jun 16, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,40272,2.91
"Jun 16, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,40272,-0.88
"Jun 16, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33173,4.58
"Jun 16, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33173,-1.38
"Jun 16, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,20657,2.91
"Jun 16, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,20657,-0.88
"Jun 16, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,89081,4.57
"Jun 16, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,89081,-1.37
"Jun 17, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,74055,2.93
"Jun 17, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,74055,-0.88
"Jun 17, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,74055,4.61
"Jun 17, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,74055,-1.38
"Jun 17, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,02721,4.61
"Jun 17, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,02721,-1.39
"Jun 17, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,76548,2.93
"Jun 17, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,76548,-0.88
"Jun 17, 2021",Charge,com.vansteinengroentjes.apps.ddfive,premium,US,78832,2.93
"Jun 17, 2021",Google fee,com.vansteinengroentjes.apps.ddfive,premium,US,78832,-0.88
"Jun 17, 2021",Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78832,4.61
